name	descr	gene	prot_len	fs_len	org_name	kingdom	phylum	genus
BUA73_RS02590	cobaltochelatase subunit CobN	cobN	1265	NA	Hathewaya proteolytica DSM 3090	Bacteria	Firmicutes	Hathewaya
BUA73_RS01945	cobalamin biosynthesis protein	NA	1229	NA	Hathewaya proteolytica DSM 3090	Bacteria	Firmicutes	Hathewaya
BUA73_RS02600	magnesium chelatase ATPase subunit I	NA	341	NA	Hathewaya proteolytica DSM 3090	Bacteria	Firmicutes	Hathewaya
BUA73_RS10040	cobaltochelatase subunit CobN	cobN	1257	NA	Hathewaya proteolytica DSM 3090	Bacteria	Firmicutes	Hathewaya
BUA73_RS11680	hypothetical protein	NA	1173	NA	Hathewaya proteolytica DSM 3090	Bacteria	Firmicutes	Hathewaya
BUE41_RS01075	magnesium chelatase	NA	466	NA	Pseudonocardia thermophila	Bacteria	Actinobacteria	Pseudonocardia
BUE41_RS17805	VWA domain-containing protein	NA	656	NA	Pseudonocardia thermophila	Bacteria	Actinobacteria	Pseudonocardia
BUE41_RS23060	cobaltochelatase subunit CobN	NA	1202	NA	Pseudonocardia thermophila	Bacteria	Actinobacteria	Pseudonocardia
BUE44_RS11740	VWA domain-containing protein	NA	685	NA	Streptomyces paucisporeus	Bacteria	Actinobacteria	Streptomyces
BUE44_RS11735	cobaltochelatase subunit CobN	NA	1036	NA	Streptomyces paucisporeus	Bacteria	Actinobacteria	Streptomyces
BUE38_RS01025	VWA domain-containing protein	NA	605	NA	Halomonas cupida	Bacteria	Proteobacteria	Halomonas
BUE38_RS01040	cobaltochelatase subunit CobN	NA	1307	NA	Halomonas cupida	Bacteria	Proteobacteria	Halomonas
BUE38_RS04745	cobaltochelatase subunit CobS	NA	331	NA	Halomonas cupida	Bacteria	Proteobacteria	Halomonas
BUE38_RS04750	cobalt chelatase	NA	573	NA	Halomonas cupida	Bacteria	Proteobacteria	Halomonas
BUB66_RS06295	magnesium chelatase	NA	427	NA	Caldanaerovirga acetigignens	Bacteria	Firmicutes	Caldanaerovirga
BUB66_RS06290	VWA domain-containing protein	NA	548	NA	Caldanaerovirga acetigignens	Bacteria	Firmicutes	Caldanaerovirga
BUB66_RS08015	PAS domain S-box protein	NA	474	NA	Caldanaerovirga acetigignens	Bacteria	Firmicutes	Caldanaerovirga
BUB75_RS07270	cobaltochelatase subunit CobN	NA	1207	NA	Cryptosporangium aurantiacum	Bacteria	Actinobacteria	Cryptosporangium
BUB75_RS16090	VWA domain-containing protein	NA	708	NA	Cryptosporangium aurantiacum	Bacteria	Actinobacteria	Cryptosporangium
BUA36_RS02380	hypothetical protein	NA	1341	NA	Duganella sacchari	Bacteria	Proteobacteria	Duganella
BUA36_RS11560	magnesium chelatase	NA	356	NA	Duganella sacchari	Bacteria	Proteobacteria	Duganella
BUA36_RS11560_fs_BUA36_RS11565	magnesium chelatase | VWA domain-containing protein	NA	579	-1	Duganella sacchari	Bacteria	Proteobacteria	Duganella
BUA36_RS11555	cobaltochelatase subunit CobN	NA	1267	NA	Duganella sacchari	Bacteria	Proteobacteria	Duganella
BUA05_RS00885	cobaltochelatase subunit CobS	NA	329	NA	Porphyrobacter sanguineus	Bacteria	Proteobacteria	Porphyrobacter
BUA05_RS03490	magnesium chelatase ATPase subunit I	NA	333	NA	Porphyrobacter sanguineus	Bacteria	Proteobacteria	Porphyrobacter
BUA05_RS03370	magnesium chelatase subunit H	NA	1209	NA	Porphyrobacter sanguineus	Bacteria	Proteobacteria	Porphyrobacter
BUA05_RS03485	VWA domain-containing protein	NA	570	NA	Porphyrobacter sanguineus	Bacteria	Proteobacteria	Porphyrobacter
BUA05_RS04200	cobaltochelatase subunit CobT	NA	612	NA	Porphyrobacter sanguineus	Bacteria	Proteobacteria	Porphyrobacter
BUS84_RS08995	VWA domain-containing protein	NA	747	NA	Micromonospora cremea	Bacteria	Actinobacteria	Micromonospora
BUS84_RS09000	cobaltochelatase subunit CobN	NA	1222	NA	Micromonospora cremea	Bacteria	Actinobacteria	Micromonospora
BUS84_RS28285	magnesium chelatase	NA	486	NA	Micromonospora cremea	Bacteria	Actinobacteria	Micromonospora
BQ5375_RS10970	VWA domain-containing protein	NA	635	NA	Negativibacillus massiliensis	Bacteria	Firmicutes	Negativibacillus
BQ5375_RS10940	cobaltochelatase subunit CobN	NA	1250	NA	Negativibacillus massiliensis	Bacteria	Firmicutes	Negativibacillus
BQ5375_RS10965	magnesium chelatase	NA	343	NA	Negativibacillus massiliensis	Bacteria	Firmicutes	Negativibacillus
BQ5375_RS10935	hypothetical protein	NA	1221	NA	Negativibacillus massiliensis	Bacteria	Firmicutes	Negativibacillus
BQ9896_RS01995	VWA domain-containing protein	NA	634	NA	Negativicoccus massiliensis	Bacteria	Firmicutes	Negativicoccus
BQ9896_RS05180	cobaltochelatase subunit CobN	NA	1220	NA	Negativicoccus massiliensis	Bacteria	Firmicutes	Negativicoccus
BQ9896_RS02000	magnesium chelatase ATPase subunit I	NA	343	NA	Negativicoccus massiliensis	Bacteria	Firmicutes	Negativicoccus
BXA10_RS21995	VWA domain-containing protein	NA	733	NA	Micromonospora avicenniae	Bacteria	Actinobacteria	Micromonospora
BXA10_RS22000	cobaltochelatase subunit CobN	NA	1222	NA	Micromonospora avicenniae	Bacteria	Actinobacteria	Micromonospora
BXA10_RS27605	magnesium chelatase	NA	491	NA	Micromonospora avicenniae	Bacteria	Actinobacteria	Micromonospora
B0B04_RS00485	magnesium chelatase subunit H	NA	1263	NA	Ectothiorhodosinus mongolicus	Bacteria	Proteobacteria	Ectothiorhodosinus
B0B04_RS09065	magnesium chelatase ATPase subunit D	NA	597	NA	Ectothiorhodosinus mongolicus	Bacteria	Proteobacteria	Ectothiorhodosinus
B0B04_RS09060	magnesium chelatase ATPase subunit I	NA	338	NA	Ectothiorhodosinus mongolicus	Bacteria	Proteobacteria	Ectothiorhodosinus
BXA11_RS08400	magnesium chelatase	NA	469	NA	Microbispora rosea	Bacteria	Actinobacteria	Microbispora
BXA11_RS09460	VWA domain-containing protein	NA	651	NA	Microbispora rosea	Bacteria	Actinobacteria	Microbispora
BXA11_RS09465	cobaltochelatase subunit CobN	NA	1177	NA	Microbispora rosea	Bacteria	Actinobacteria	Microbispora
BW940_RS04065	VWA domain-containing protein	NA	731	NA	Natronorubrum thiooxidans	Archaea	Euryarchaeota	Natronorubrum
BW940_RS04060	cobaltochelatase subunit CobN	NA	1295	NA	Natronorubrum thiooxidans	Archaea	Euryarchaeota	Natronorubrum
BW971_RS03315	magnesium chelatase	NA	478	NA	Williamsia sterculiae	Bacteria	Actinobacteria	Williamsia
BW971_RS07450	cobaltochelatase subunit CobN	NA	1198	NA	Williamsia sterculiae	Bacteria	Actinobacteria	Williamsia
BW971_RS13210	VWA domain-containing protein	NA	713	NA	Williamsia sterculiae	Bacteria	Actinobacteria	Williamsia
B0B09_RS00925	cobaltochelatase subunit CobT	NA	625	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
B0B09_RS00945	cobaltochelatase subunit CobS	NA	328	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
B0B09_RS12650	magnesium chelatase ATPase subunit D	NA	543	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
B0B09_RS12645	magnesium chelatase ATPase subunit I	NA	333	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
B0B09_RS12715	magnesium chelatase subunit H	NA	1181	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
B0B09_RS15725	cobaltochelatase subunit CobN	NA	1233	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
BW975_RS07840	cobaltochelatase subunit CobT	NA	624	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
BW975_RS07845	cobaltochelatase subunit CobS	NA	328	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
BW975_RS14690	magnesium chelatase ATPase subunit I	NA	334	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
BW975_RS14835	magnesium chelatase subunit H	NA	1180	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
BW975_RS14685	VWA domain-containing protein	NA	564	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
BW975_RS17495	cobaltochelatase subunit CobN	NA	1101	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
BW967_RS01525	cobaltochelatase subunit CobN	NA	1078	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
BW967_RS09410	magnesium chelatase ATPase subunit I	NA	350	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
BW967_RS09490	magnesium chelatase subunit H	NA	1189	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
BW967_RS09415	magnesium chelatase ATPase subunit D	NA	562	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
BW967_RS12780	cobaltochelatase subunit CobS	NA	324	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
BW967_RS12765	cobaltochelatase subunit CobT	NA	625	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
BW949_RS04020	cobaltochelatase subunit CobN	NA	1094	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
BW949_RS06910	magnesium chelatase ATPase subunit I	NA	334	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
BW949_RS06840	magnesium chelatase subunit H	NA	1188	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
BW949_RS06905	magnesium chelatase ATPase subunit D	NA	572	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
BW949_RS15150	cobaltochelatase subunit CobS	NA	324	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
BW949_RS15155	cobaltochelatase subunit CobT	NA	630	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
BW990_RS00560	magnesium chelatase ATPase subunit I	NA	334	NA	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax
BW990_RS00415	magnesium chelatase subunit H	NA	1186	NA	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax
BW990_RS00565	VWA domain-containing protein	NA	560	NA	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax
BW990_RS06710	cobaltochelatase subunit CobS	NA	328	NA	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax
BW990_RS05330	cobaltochelatase subunit CobT	NA	624	NA	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax
BN1068_RS16810	VWA domain-containing protein	NA	615	NA	Oceanobacillus sojae	Bacteria	Firmicutes	Oceanobacillus
BN1068_RS16815	magnesium chelatase	NA	290	NA	Oceanobacillus sojae	Bacteria	Firmicutes	Oceanobacillus
BN1068_RS16805	hypothetical protein	NA	1221	NA	Oceanobacillus sojae	Bacteria	Firmicutes	Oceanobacillus
B5D66_RS22710	VWA domain-containing protein	NA	681	NA	Marinactinospora thermotolerans DSM 45154	Bacteria	Actinobacteria	Marinactinospora
B5D66_RS22655	cobaltochelatase subunit CobN	NA	1243	NA	Marinactinospora thermotolerans DSM 45154	Bacteria	Actinobacteria	Marinactinospora
B5D60_RS16455	VWA domain-containing protein	NA	668	NA	Aeromicrobium choanae	Bacteria	Actinobacteria	Aeromicrobium
B5D60_RS16405	cobaltochelatase subunit CobN	NA	1199	NA	Aeromicrobium choanae	Bacteria	Actinobacteria	Aeromicrobium
ROJ8625_RS11285	cobaltochelatase subunit CobS	NA	328	NA	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
ROJ8625_RS12390	cobaltochelatase subunit CobT	NA	625	NA	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
ROJ8625_RS13915	magnesium chelatase ATPase subunit I	NA	333	NA	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
ROJ8625_RS14435	magnesium chelatase subunit H	NA	1183	NA	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
ROJ8625_RS13700	cobaltochelatase subunit CobN	NA	1106	NA	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
ROJ8625_RS13910	VWA domain-containing protein	NA	558	NA	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
PSJ8397_RS03440	cobaltochelatase subunit CobT	NA	624	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
PSJ8397_RS03435	cobaltochelatase subunit CobS	NA	328	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
PSJ8397_RS07650	magnesium chelatase ATPase subunit I	NA	334	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
PSJ8397_RS06405	cobaltochelatase subunit CobN	NA	1243	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
PSJ8397_RS07505	DUF3479 domain-containing protein	bchH	1177	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
PSJ8397_RS07655	VWA domain-containing protein	NA	542	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
ROA7023_RS05335	magnesium chelatase ATPase subunit I	NA	334	NA	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
ROA7023_RS05485	magnesium chelatase subunit H	NA	1180	NA	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
ROA7023_RS05330	VWA domain-containing protein	NA	543	NA	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
ROA7023_RS07665	cobaltochelatase subunit CobS	NA	328	NA	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
ROA7023_RS07650	cobaltochelatase subunit CobT	NA	626	NA	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
ROA7023_RS08985	cobaltochelatase subunit CobN	NA	1235	NA	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
B9A14_RS02045	VWA domain-containing protein	NA	677	NA	Thermanaeromonas toyohensis ToBE	Bacteria	Firmicutes	Thermanaeromonas
B9A14_RS02015	cobaltochelatase subunit CobN	NA	1271	NA	Thermanaeromonas toyohensis ToBE	Bacteria	Firmicutes	Thermanaeromonas
B9A14_RS02055	cobaltochelatase subunit CobN	NA	1284	NA	Thermanaeromonas toyohensis ToBE	Bacteria	Firmicutes	Thermanaeromonas
B9A14_RS02050	magnesium chelatase ATPase subunit I	NA	341	NA	Thermanaeromonas toyohensis ToBE	Bacteria	Firmicutes	Thermanaeromonas
B9A14_RS14490	PAS domain-containing protein	NA	605	NA	Thermanaeromonas toyohensis ToBE	Bacteria	Firmicutes	Thermanaeromonas
B8987_RS11870	VWA domain-containing protein	NA	645	NA	Sulfobacillus thermosulfidooxidans DSM 9293	Bacteria	Firmicutes	Sulfobacillus
B8987_RS11865	cobaltochelatase subunit CobN	NA	1244	NA	Sulfobacillus thermosulfidooxidans DSM 9293	Bacteria	Firmicutes	Sulfobacillus
B8982_RS05015	cobaltochelatase subunit CobN	NA	1198	NA	Corynebacterium glucuronolyticum	Bacteria	Actinobacteria	Corynebacterium
B8982_RS11635	magnesium chelatase	NA	421	NA	Corynebacterium glucuronolyticum	Bacteria	Actinobacteria	Corynebacterium
B8982_RS11635_fs_B8982_RS11640	magnesium chelatase | VWA domain-containing protein	NA	675	1	Corynebacterium glucuronolyticum	Bacteria	Actinobacteria	Corynebacterium
B9A95_RS03775	VWA domain-containing protein	NA	553	NA	Deinococcus hopiensis KR-140	Bacteria	Deinococcus-Thermus	Deinococcus
B9A95_RS03785	cobalt chelatase	NA	1441	NA	Deinococcus hopiensis KR-140	Bacteria	Deinococcus-Thermus	Deinococcus
B9A95_RS16910	magnesium chelatase	NA	483	NA	Deinococcus hopiensis KR-140	Bacteria	Deinococcus-Thermus	Deinococcus
B9A95_RS25275	MoxR family ATPase	NA	334	NA	Deinococcus hopiensis KR-140	Bacteria	Deinococcus-Thermus	Deinococcus
B9A12_RS01635	VWA domain-containing protein	NA	704	NA	Desulfacinum hydrothermale DSM 13146	Bacteria	Proteobacteria	Desulfacinum
B9A32_RS01450	VWA domain-containing protein	NA	686	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS01490	cobaltochelatase subunit CobN	NA	1291	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS01775	magnesium chelatase	NA	1329	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS01445	magnesium chelatase ATPase subunit I	NA	350	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS08710	gas vesicle protein GvpN	NA	312	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS14590	VWA domain-containing protein	NA	719	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS14610	cobaltochelatase subunit CobN	NA	1300	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS14585	magnesium chelatase ATPase subunit I	NA	351	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9A32_RS17690	cobaltochelatase subunit CobN	NA	1294	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
B9B60_RS01455	VWA domain-containing protein	NA	705	NA	Janibacter indicus	Bacteria	Actinobacteria	Janibacter
B9B60_RS01525	cobaltochelatase subunit CobN	NA	1232	NA	Janibacter indicus	Bacteria	Actinobacteria	Janibacter
B9A15_RS07300	cobaltochelatase subunit CobN	NA	1256	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
B9A15_RS13320	cobaltochelatase subunit CobT	NA	636	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
B9A15_RS14510	cobaltochelatase subunit CobS	NA	328	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
B9A15_RS20640	magnesium chelatase ATPase subunit I	NA	341	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
B9A15_RS20635	VWA domain-containing protein	NA	589	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
B9A15_RS21670	magnesium chelatase subunit H	NA	1266	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
B9C43_RS28715	VWA domain-containing protein	NA	645	NA	Kibdelosporangium aridum	Bacteria	Actinobacteria	Kibdelosporangium
B9C43_RS28205	cobaltochelatase subunit CobN	NA	1193	NA	Kibdelosporangium aridum	Bacteria	Actinobacteria	Kibdelosporangium
B9N72_RS16235	VWA domain-containing protein	NA	654	NA	Pseudogulbenkiania subflava DSM 22618	Bacteria	Proteobacteria	Pseudogulbenkiania
B9N72_RS16240	cobaltochelatase subunit CobN	NA	1422	NA	Pseudogulbenkiania subflava DSM 22618	Bacteria	Proteobacteria	Pseudogulbenkiania
B9N72_RS20365	cobaltochelatase subunit CobS	NA	326	NA	Pseudogulbenkiania subflava DSM 22618	Bacteria	Proteobacteria	Pseudogulbenkiania
B9N72_RS20360	cobalt chelatase	NA	574	NA	Pseudogulbenkiania subflava DSM 22618	Bacteria	Proteobacteria	Pseudogulbenkiania
B9N91_RS23785	magnesium chelatase	NA	373	NA	Paraburkholderia caryophylli	Bacteria	Proteobacteria	Paraburkholderia
B9N91_RS23785_fs_B9N91_RS23790	magnesium chelatase | magnesium chelatase	NA	603	-1	Paraburkholderia caryophylli	Bacteria	Proteobacteria	Paraburkholderia
B9N91_RS23780	cobaltochelatase subunit CobN	NA	1279	NA	Paraburkholderia caryophylli	Bacteria	Proteobacteria	Paraburkholderia
CFX1CAM_RS00815	magnesium chelatase	NA	384	NA	Brevefilum fermentans	Bacteria	Chloroflexi	Brevefilum
CFX1CAM_RS00815_fs_CFX1CAM_RS00810	magnesium chelatase | VWA domain-containing protein	NA	698	-1	Brevefilum fermentans	Bacteria	Chloroflexi	Brevefilum
CALSC_RS02695	cobaltochelatase subunit CobN	NA	1375	NA	Calothrix rhizosoleniae SC01	Bacteria	Cyanobacteria	Calothrix
CALSC_RS07270	magnesium chelatase subunit H	NA	1328	NA	Calothrix rhizosoleniae SC01	Bacteria	Cyanobacteria	Calothrix
CALSC_RS08220	magnesium chelatase ATPase subunit I	bchI	373	NA	Calothrix rhizosoleniae SC01	Bacteria	Cyanobacteria	Calothrix
CALSC_RS14780	magnesium chelatase ATPase subunit D	bchD	671	NA	Calothrix rhizosoleniae SC01	Bacteria	Cyanobacteria	Calothrix
CFB24_RS16065	cobaltochelatase subunit CobS	cobS	328	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
CFB24_RS16070	cobaltochelatase subunit CobT	cobT	627	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
CFB24_RS16280	VWA domain-containing protein	bchD	592	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
CFB24_RS16285	magnesium chelatase ATPase subunit I	bchI	338	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
CFB24_RS16335	magnesium chelatase subunit H	NA	1242	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
CFB24_RS16550	cobaltochelatase subunit CobN	NA	1130	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
CFB18_RS00070	VWA domain-containing protein	NA	680	NA	Thermoflexus hugenholtzii JAD2	Bacteria	Chloroflexi	Thermoflexus
CHC09_RS00490	cobaltochelatase subunit CobN	NA	1177	NA	Actinoplanes regularis	Bacteria	Actinobacteria	Actinoplanes
CHC09_RS12460	VWA domain-containing protein	NA	677	NA	Actinoplanes regularis	Bacteria	Actinobacteria	Actinoplanes
CHC11_RS13825	VWA domain-containing protein	NA	649	NA	Actinomadura mexicana	Bacteria	Actinobacteria	Actinomadura
CHC11_RS13840	cobaltochelatase subunit CobN	NA	1198	NA	Actinomadura mexicana	Bacteria	Actinobacteria	Actinomadura
CHB84_RS08085	VWA domain-containing protein	NA	713	NA	Haloechinothrix alba	Bacteria	Actinobacteria	Haloechinothrix
CHB84_RS08025	cobaltochelatase subunit CobN	NA	1212	NA	Haloechinothrix alba	Bacteria	Actinobacteria	Haloechinothrix
CHC04_RS13325	hypothetical protein	NA	660	NA	Geodermatophilus saharensis	Bacteria	Actinobacteria	Geodermatophilus
CHC04_RS21385	VWA domain-containing protein	NA	685	NA	Geodermatophilus saharensis	Bacteria	Actinobacteria	Geodermatophilus
CHC04_RS21200	cobaltochelatase subunit CobN	NA	1204	NA	Geodermatophilus saharensis	Bacteria	Actinobacteria	Geodermatophilus
CHB73_RS08020	VWA domain-containing protein	NA	704	NA	Desulfovibrio mexicanus	Bacteria	Proteobacteria	Desulfovibrio
CHB73_RS08010	cobaltochelatase subunit CobN	NA	1313	NA	Desulfovibrio mexicanus	Bacteria	Proteobacteria	Desulfovibrio
CHB73_RS08015	magnesium chelatase ATPase subunit I	NA	326	NA	Desulfovibrio mexicanus	Bacteria	Proteobacteria	Desulfovibrio
