dir_name	evalue_chlI_bchI	evalue_chlD_bchD	evalue_chlH_bchH	evalue_cobN	evalue_cobS	evalue_cobT	evalue_bchE	evalue_chlB_bchB	evalue_chlG_bchG	evalue_chlL_bchL	evalue_chlM_bchM	evalue_chlN_bchN	evalue_cobD_cobC	evalue_cobO	evalue_cobP_cobU	evalue_cobQ	evalue_cobV_cobS	evalue_cysG_cobA
Nakamurella_panacisegetis	0	6.6684e-33	1	0	1	1	1	1	1	1	1.19407e-13	1	8.76712e-100	4.39304e-106	3.48882e-62	4.37812e-167	1.92304e-32	1.73555e-78
Actinoplanes_derwentensis	0	2.01917e-67	1	0	1	1	6.0149e-31	1	6.49472e-17	1	2.56959e-15	1	2.3506e-82	1.46262e-96	1	2.57379e-175	1.69473e-38	1.14164e-128
Tsukamurella_tyrosinosolvens	0	6.45321e-81	1	0	1	1	1	1	1	1	1	1	9.45947e-101	6.5316e-109	1	1.22959e-162	1.08913e-46	1.69258e-171
Pseudomonas_oryzae	1	2.83765e-63	1	0	1	1	1	1.27818e-21	1	1.23451e-54	8.06416e-16	1	4.4826e-137	1.78905e-120	1.90364e-80	0	5.40786e-73	2.91392e-137
Paraburkholderia_caballeronis	1	2.78156e-71	1	0	1	1	2.75304e-39	1	1	1.3298e-48	6.9726e-16	1	1.40724e-103	8.10975e-77	6.77103e-52	0	1.13246e-28	5.33446e-82
Marmoricola_scoriae	0	7.94337e-68	1	0	1	1	1	1	1	1	4.70748e-17	1	4.14005e-87	7.40251e-103	8.87327e-69	0	1.32248e-33	2.88278e-140
Friedmanniella_luteola	0	1.40798e-93	1	0	1	1	1	1	1	3.43129e-14	1	1	1.32092e-93	1.3805e-92	2.66832e-61	9.25618e-172	1.40755e-35	8.43241e-77
Pseudomonas_anguilliseptica	1	3.94465e-53	1	0	1	1	1	1	1	1	2.06199e-15	1	5.72343e-150	5.09352e-133	8.93527e-92	0	4.16808e-90	5.23564e-75
Microlunatus_soli	0	4.89765e-66	1	0	1	1	1	1	1	1	1.32586e-16	1	9.7797e-89	1.19653e-98	7.11272e-49	2.61266e-172	9.19363e-32	2.38299e-73
Nocardioides_exalbidus	0	8.78952e-68	1	0	1	1	1	1	1	1	1.08864e-15	1	2.6731e-19	1.16961e-102	7.91393e-71	0	4.80327e-27	3.54195e-142
Streptomyces_melanosporofaciens	1	4.08171e-73	1	0	1	1	1.3314e-37	1	5.75374e-17	1	3.5602e-15	1	3.08489e-90	3.32984e-93	2.11365e-43	1.82036e-164	2.38345e-30	3.35436e-158
Gordonia_westfalica	0	2.38728e-55	1	0	1	1	1	1	1	1	6.73559e-14	1	2.46629e-103	1.25235e-107	1.54213e-51	1	7.03359e-45	1.02823e-171
Friedmanniella_sagamiharensis	0	3.02416e-63	1	0	1	1	1	1	1	1	1	1	5.80192e-90	4.04905e-98	5.79779e-53	4.98897e-171	5.34641e-34	6.85384e-79
Pseudomonas_guangdongensis	1	5.35255e-58	1	0	1	1	1	1	1	1	1.67641e-15	1	5.56519e-133	1.41849e-119	8.50161e-85	0	6.5211e-75	9.47148e-74
Aidingimonas_halophila	1	1.48575e-57	1	0	1	1	1	1	1	1	2.6883e-14	1	3.03676e-49	1.24083e-96	1.71895e-30	0	3.98114e-27	8.30215e-73
Pseudomonas_kuykendallii	1	7.86995e-52	1	0	6.86157e-159	1.77441e-80	1	1	1	3.66966e-52	4.67389e-15	1	6.63099e-143	2.98523e-77	2.97956e-90	0	2.33612e-81	7.56387e-131
Roseicitreum_antarcticum	7.61042e-180	1.64174e-152	0	1	0	0	3.10596e-100	0	1.7611e-164	0	2.4595e-95	0	6.70375e-44	5.91398e-88	3.46967e-62	0	6.95894e-27	2.60747e-56
Amycolatopsis_xylanica	0	4.91163e-104	1	0	1	1	1.56356e-18	1	1.58163e-17	2.81233e-12	6.02274e-15	1	2.13058e-96	1.80268e-111	7.88283e-61	0	2.79962e-35	3.33193e-163
Geodermatophilus_africanus	1.17002e-175	4.23126e-65	1	0	1	1	1	1	1	1	5.22695e-12	1	1.68558e-99	1.55478e-105	7.5286e-48	9.56508e-175	1.19475e-30	1.88144e-137
Allochromatium_warmingii	1.79817e-146	3.81013e-95	0	1	1	1	0	0	2.51849e-119	7.87615e-166	3.53909e-75	8.36222e-180	1.18642e-72	1	2.80633e-32	0	2.27027e-54	2.78259e-73
Halobellus_clavatus	1	7.34964e-62	1	0	1	1	1	1	1.51997e-24	1.35751e-15	8.40123e-13	1	1.32633e-36	6.74371e-31	1	3.66328e-107	1	2.23139e-71
Micromonospora_pattaloongensis	0	4.72599e-62	1	0	1	1	5.05988e-15	1	3.91313e-17	1	1.54529e-16	1	9.04423e-82	1.24996e-100	1	0	5.12581e-47	3.29089e-135
Bacillus_caseinilyticus	3.19221e-107	1.78305e-98	5.38143e-162	1	1	1	1.01426e-21	1	1	3.86828e-50	7.38003e-13	1	1	1	1	1	1	7.72986e-80
Jannaschia_faecimaris	2.19704e-178	1.52789e-115	0	0	0	0	1.56761e-109	0	2.90309e-154	0	8.25658e-98	0	3.99812e-72	1.44612e-92	1.11074e-45	0	1.74182e-41	9.95919e-118
Asanoa_ishikariensis	0	3.33006e-60	1	0	1	1	2.71392e-21	1	3.91313e-17	1	1.17895e-15	1	4.26855e-82	1.51246e-99	1	1.82308e-179	2.83278e-42	2.36008e-128
Proteiniborus_ethanoligenes	2.83815e-109	2.96106e-112	5.12707e-164	1	1	1	1.12177e-26	1	1	4.75021e-14	2.8073e-16	1	2.8003e-51	2.41374e-37	2.41311e-40	1.48622e-92	5.89114e-24	1.26061e-33
Haloplanus_vescus	1	5.49042e-69	1	0	1	1	1	1	1	1.99267e-14	8.44531e-15	1	6.61288e-34	1.17057e-27	1	1.74242e-108	1	5.50302e-71
Paraburkholderia_sartisoli	1	2.89746e-70	1	0	1	1	6.23069e-32	1	1	1	5.27806e-15	1	7.57894e-101	9.83198e-80	4.04378e-51	0	5.15499e-29	6.6765e-53
Thermoleophilum_album	1	1.69507e-67	1	0	1	1	1	1	1	1	1.04653e-12	1	1.27028e-66	1.57175e-72	1	1.46489e-136	1	8.58359e-72
Mycobacterium_rutilum	0	1.47964e-53	1	0	1	1	1	1	1	1	4.66397e-15	1	1.17236e-133	1.73751e-125	1	1.16906e-153	1	0
Pseudomonas_fuscovaginae	1	2.76193e-54	1	0	1	1	1	1	1	1	9.21386e-15	1	7.15965e-148	2.18572e-122	2.31312e-84	0	1.15674e-89	2.16971e-75
Dyadobacter_koreensis	1	2.50971e-97	1	0	1	1	8.09233e-20	1	1.32164e-18	1	5.30563e-13	1	4.35375e-53	1	8.18142e-43	2.47757e-124	2.24092e-31	7.62878e-67
Halohasta_litchfieldiae	1	5.48353e-62	1	0	1	1	1	1	2.27047e-23	3.3772e-14	2.65128e-13	1	4.82636e-37	8.28231e-29	1	7.65752e-112	1.14884e-27	1.96626e-71
Loktanella_koreensis	0	4.58231e-130	0	0	0	0	7.93819e-105	0	4.35959e-152	0	8.67311e-90	0	1.76366e-81	1.1861e-92	5.43172e-59	0	9.50836e-35	1.32671e-119
Nonomuraea_pusilla	0	2.31103e-65	1	0	8.06996e-14	1	7.07906e-17	1	4.03524e-17	5.70648e-13	1.99973e-19	1	5.10996e-98	3.44096e-98	1	0	2.49111e-32	6.41235e-156
Roseovarius_azorensis	1.73888e-176	3.89821e-127	0	1	0	0	3.37546e-108	0	1.05021e-159	3.79419e-178	8.23604e-104	0	1.81472e-74	1.32355e-85	1.72897e-57	0	2.05346e-36	2.33838e-60
Ectothiorhodospira_marina	3.38379e-149	1.22568e-97	0	0	1	1	0	0	2.99176e-132	1.088e-161	1.30675e-69	0	1.24915e-99	1	6.12764e-58	0	7.42632e-62	1.20219e-81
Roseovarius_tolerans	0	6.11798e-138	0	1	2.87411e-180	0	0	0	1.23611e-157	0	6.01289e-106	0	4.33678e-75	7.25835e-88	1.63749e-51	0	8.68913e-34	1.45152e-60
Loktanella_fryxellensis	1.6019e-176	1.41227e-139	0	0	0	0	3.65701e-101	0	9.38375e-138	0	9.73026e-88	0	8.36388e-80	1.45766e-89	6.42576e-67	0	1.79082e-26	1.30644e-55
Maribius_pelagius	0	2.6735e-127	0	0	0	0	2.51665e-101	0	1.55613e-149	0	5.53334e-94	0	7.75132e-74	6.80852e-90	2.01898e-56	0	6.58256e-36	1.49132e-120
Halorientalis_persicus	7.70077e-12	3.92737e-57	1	0	1	1	6.63675e-12	1	2.37384e-22	8.66837e-12	2.04003e-13	1	9.16989e-39	1.43517e-29	1	2.76625e-109	1	8.15575e-67
Streptomyces_rubidus	1	1.60836e-68	1	0	1	1	3.74583e-20	1	1	1	2.45843e-17	1	6.28875e-92	7.49026e-97	2.49828e-37	1.10689e-165	1.3842e-31	2.28458e-162
Halobacterium_jilantaiense	1	7.39158e-66	1	0	1	1	1	1	1.88288e-21	1	5.46471e-17	1	2.62669e-31	2.33119e-27	1	1.36263e-105	1	2.67237e-68
Blastococcus_endophyticus	1.79205e-177	2.3414e-66	1	0	1	1	1	1	1	3.77908e-13	8.70559e-15	1	9.44126e-95	1.75897e-106	1.91607e-51	3.91948e-175	4.84919e-32	8.81886e-137
Amycolatopsis_saalfeldensis	0	8.93308e-68	1	0	2.23262e-23	1	1.5397e-19	1	1	2.4407e-12	1.04996e-15	1	2.63952e-101	7.07128e-113	4.60453e-59	0	3.33092e-37	7.16136e-162
Streptomyces_radiopugnans	1	1.00805e-68	1	0	1	1	1	1	1	1.83513e-13	3.84347e-15	1	1.18208e-96	4.66746e-98	2.26436e-40	2.07761e-162	1.06816e-28	5.99723e-168
Friedmanniella_flava	0	1.3779e-59	1	0	1	1	1	1	1	1.63004e-12	8.18887e-15	1	1.14407e-90	3.51483e-98	8.15308e-52	3.71678e-175	5.34536e-34	3.31495e-77
Natrinema_salaciae	1.70529e-14	3.93334e-65	1	0	1	1	1	1	1.18374e-21	1	1.51718e-17	1	1.5687e-41	2.37599e-25	1	3.45852e-107	3.05811e-24	4.73406e-71
Ectothiorhodospira_magna	4.182e-150	6.16592e-92	0	1	1	1	0	0	1.22745e-127	5.24093e-158	2.16352e-72	0	2.44588e-103	1	8.38376e-66	0	1.39247e-54	8.56869e-80
Lentzea_albida	0	1.04311e-70	1	0	1	1	1	1	1	1	1.24198e-19	1	1.40795e-105	4.53999e-116	9.77994e-48	1.66548e-164	1.08568e-41	1.43004e-162
Actinokineospora_terrae	0	3.71176e-100	1	0	1	1	2.65238e-26	1	1	1	4.65357e-18	1	8.61775e-104	1.58467e-112	8.33999e-42	2.35754e-172	1.24635e-45	9.11216e-160
Streptomyces_qinglanensis	1	3.55978e-69	1	0	1	1	2.19543e-21	1	1	3.75595e-12	3.52072e-15	1	2.59786e-92	3.39794e-93	2.1552e-40	3.09624e-161	5.94835e-30	7.9977e-158
Halomonas_subterranea	1	6.10551e-58	1	0	1	1	1	1	6.4604e-13	1	1.0896e-16	1	1.01739e-49	4.87814e-79	2.62629e-29	0	2.09838e-30	4.34111e-66
Roseivivax_roseus	0	5.32076e-148	0	0	0	0	5.13331e-106	0	8.84176e-155	0	1.0072e-107	0	1.99735e-60	6.68958e-92	1.94634e-58	0	3.37329e-33	1.05587e-119
Methanococcoides_vulcani	3.6604e-118	1.23796e-132	6.69987e-172	2.43232e-105	1	1	5.04829e-18	3.2601e-22	1.09933e-25	4.65362e-52	5.10771e-13	1	8.97253e-49	1.11178e-21	1	2.62586e-116	3.32318e-38	1.6069e-76
Desulfuromonas_acetexigens	1	8.72102e-109	1	1	1	1	4.09023e-49	1	1	1.18585e-53	1	1	1.21032e-62	2.64322e-49	1.11631e-43	2.86353e-127	6.16062e-26	1.97537e-81
Pseudomonas_otitidis	1	5.38794e-61	1	0	1	1	0	1	1	1.73544e-11	5.8783e-15	1	3.72971e-142	1.48384e-127	3.0076e-85	0	8.96725e-88	1.04261e-77
Amycolatopsis_marina	0	3.14699e-66	1	0	2.53189e-167	1.63668e-69	1	1	2.24806e-15	1.0614e-14	1.39528e-13	1	1.42454e-93	4.76995e-106	7.86512e-56	0	3.88332e-41	1.94521e-170
Streptomyces_aidingensis	1	3.1081e-67	1	0	1	1	3.69009e-29	1	1	1	1.99838e-19	1	6.90092e-84	3.03508e-97	5.97406e-40	2.78095e-165	3.24957e-34	2.78419e-163
Spirosoma_endophyticum	1	5.99621e-110	1	0	1	1	9.83402e-25	1	4.38249e-18	1.44038e-11	9.97073e-15	1	5.15162e-55	1	3.16627e-43	8.45877e-125	6.16692e-28	7.90285e-68
Geodermatophilus_taihuensis	1.72711e-177	9.64199e-66	1	0	1	1	1	1	1	1	2.19849e-16	1	5.77114e-106	2.72911e-104	1.30045e-47	1.81529e-174	1.97999e-29	1.56681e-139
Saccharopolyspora_jiangxiensis	0	6.03869e-66	1	0	1	1	2.92007e-34	1	5.23884e-18	1	1.45089e-18	1	1.54523e-106	4.83814e-109	1.15618e-45	2.18621e-168	6.68071e-55	3.33218e-162
Kushneria_avicenniae	1	2.30932e-58	1	0	1	1	1	1	1	1	2.1103e-18	1	1.44871e-80	3.64983e-70	4.43513e-59	0	1.14843e-27	7.81659e-69
Streptomyces_alni	1	6.84962e-101	1	0	1	1	1	1	1	1	2.57477e-16	1	9.27751e-94	1.54329e-92	2.31283e-37	5.46856e-165	1.5678e-34	1.17598e-160
Succiniclasticum_ruminis_DSM_9236	5.99096e-114	7.21609e-104	1	0	1	1	1.93227e-15	1.19475e-26	1	3.16618e-58	1.04854e-15	1	6.57442e-46	5.42029e-35	2.62507e-42	6.8149e-137	2.43991e-19	2.6138e-84
Actinoplanes_philippinensis	0	7.79077e-65	1	0	1	1	1.57025e-15	1	2.44734e-15	1.12713e-13	9.41332e-17	1	1.12949e-83	2.82206e-95	1	1.13885e-173	4.50564e-40	9.17701e-135
Desulfotomaculum_arcticum	2.21241e-123	1.01455e-73	2.62357e-134	1	1	1	1.08239e-30	3.68925e-18	1	1.60273e-54	5.91043e-16	1	3.09033e-55	6.30188e-55	1.17519e-46	1.01834e-135	4.60753e-24	2.87542e-83
Methylobacterium_gossipiicola	2.42011e-154	1.60166e-64	0	3.36413e-108	0	0	0	0	3.85042e-113	3.79522e-161	2.60749e-72	0	6.7586e-80	3.39611e-84	1.74334e-59	0	5.43975e-33	2.79009e-62
Nocardioides_psychrotolerans	0	2.29483e-94	1	0	1	1	1	1	1	1.53455e-15	2.12864e-13	1	1.67174e-92	2.83081e-105	3.23766e-65	0	7.09151e-26	1.58384e-148
Albimonas_pacifica	1.27317e-152	6.14969e-95	0	0	0	0	3.92832e-106	0	2.22524e-142	0	4.17848e-76	0	6.34443e-55	3.78361e-95	2.12328e-65	0	1.28998e-33	5.83486e-124
Pseudomonas_guineae	1	2.31258e-57	1	0	1	1	1	1	1	1	2.17619e-17	1	3.6722e-147	3.50448e-134	1.45873e-85	0	2.87079e-87	1.15202e-133
Paraburkholderia_megapolitana	1	5.33138e-66	1	0	1	4.76381e-30	4.74593e-28	1	1	1	2.3238e-16	1	4.98824e-99	3.4805e-77	1.19986e-51	0	4.64036e-29	8.89831e-52
Jannaschia_pohangensis	3.40281e-177	2.67604e-130	0	0	0	0	1.45604e-107	0	1.18788e-164	0	7.29098e-91	0	1.03809e-79	1.31954e-91	1.1874e-49	0	1.89503e-35	1.13122e-122
Natronobacterium_gregoryi	1	1.63523e-67	1	0	1	1	6.24219e-15	1	1.85597e-21	5.53158e-13	1.88611e-17	1	3.21916e-33	8.9114e-30	1	2.64635e-112	7.02345e-28	1.11026e-73
Amycolatopsis_sacchari	0	2.51747e-68	1	0	1	1	1	1	1	4.34632e-13	2.03045e-16	1	3.52481e-97	4.13679e-112	9.04031e-61	2.969e-180	2.29215e-36	6.12121e-170
Methylocapsa_palsarum	1.51164e-149	3.10545e-96	0	2.79632e-170	0	0	0	0	8.75154e-119	6.20475e-164	8.59808e-72	0	5.73569e-74	1.87004e-90	4.55964e-51	0	4.17561e-39	4.14691e-58
Roseomonas_stagni_DSM_19981	5.39768e-146	1.14968e-90	0	1	0	0	0	0	6.36644e-124	1.04313e-160	1.47343e-74	0	1.07452e-20	1	1	1	1	2.40197e-79
Geodermatophilus_ruber	1.38858e-176	5.03482e-66	1	0	1	1	1	1	1	1	8.25169e-13	1	1.77883e-100	1.60464e-108	2.66521e-46	4.22614e-172	5.15818e-26	1.3978e-137
Halomicrobium_zhouii	1	8.76762e-58	1	0	1	1	1	1	1	1	2.80798e-16	1	4.63392e-36	4.2655e-29	1	2.8592e-106	2.19725e-24	1.23188e-71
Granulicella_pectinivorans	1	2.16054e-54	1	0	1	1	4.50686e-35	1	1	1	1	1	1.87303e-48	1	1.89815e-41	3.14138e-130	1.1043e-25	3.14747e-52
Loktanella_litorea	3.09307e-180	1.87455e-143	0	0	0	0	0	0	9.95668e-148	0	7.98472e-98	0	2.13047e-77	6.05218e-95	3.27979e-56	0	3.37058e-40	1.7695e-121
Rugamonas_rubra	1	8.38198e-106	1	1.4497e-134	1	1	1.3733e-33	1	1	1	8.08366e-18	1	4.02612e-97	8.10144e-102	2.08724e-60	0	1.1659e-29	2.48498e-93
Ectothiorhodospira_mobilis	1.94186e-149	2.86005e-102	0	0	1	1	0	0	2.45228e-125	8.19633e-155	7.81069e-66	0	4.41037e-99	1	1.48364e-68	0	4.31335e-67	1.41946e-80
Thermodesulforhabdus_norvegica	5.13965e-115	1.96713e-77	2.96063e-113	1	1	1	1.77858e-25	1.80078e-21	1	2.0807e-58	1.5987e-13	1	1.02576e-55	8.73937e-63	1.30703e-52	2.75583e-114	1.7976e-21	3.75632e-85
Pseudonocardia_ammonioxydans	0	1.23102e-67	1	0	1	1	1	1	1	4.36626e-13	5.7864e-16	1	2.14586e-107	1.26253e-108	1	1.0178e-162	2.54485e-39	7.04618e-168
Actinomadura_madurae	0	4.19093e-62	1	0	1	1	3.64713e-26	1	1	1	4.63105e-15	1	1.19085e-97	9.73026e-101	1	3.86326e-172	9.86406e-30	1.16312e-143
Amycolatopsis_rubida	0	6.95654e-98	1	0	5.28122e-156	4.56582e-84	1	1	1	1.70454e-12	1.32854e-18	1	1.6279e-100	2.34649e-112	3.39637e-59	0	6.47878e-33	1.45443e-155
Geodermatophilus_obscurus	1	1.05052e-67	1	0	1	1	1	1	1	1	1.02859e-12	1	4.46721e-99	1.03458e-107	7.78106e-47	7.30668e-173	1	2.59356e-138
Yuhushiella_deserti	0	1.65644e-62	1	0	1	1	1	1	1	1.72654e-12	2.92416e-19	1	6.9799e-102	1.29696e-110	8.68724e-53	0	2.18901e-35	2.88136e-174
Tranquillimonas_alkanivorans	0	1.05096e-131	0	0	0	0	5.94455e-105	0	3.56141e-163	0	1.35306e-86	0	4.69591e-74	1.42292e-95	4.75634e-62	0	2.97989e-45	1.56837e-117
Pseudomonas_sagittaria	1	1.13099e-58	1	0	1	1	1	1.33776e-18	1	3.11482e-53	6.25793e-16	1	2.16138e-135	1.7232e-121	1.35731e-84	0	3.31965e-67	1.71715e-136
Roseivivax_halotolerans	7.75627e-176	4.24666e-115	0	1.66999e-141	2.94435e-178	0	0	0	6.45527e-149	0	9.98796e-97	0	2.50914e-69	1.8972e-88	2.80965e-61	0	9.26964e-29	3.62077e-61
Saccharopolyspora_flava	0	1.09103e-34	1	0	1	1	1	1	1	2.56029e-13	1.16849e-13	1	5.07782e-107	1	1	1.03312e-166	7.25693e-49	9.17095e-171
Halostagnicola_kamekurae	1	1.08278e-66	1	0	1	1	1	1	4.87612e-21	1	1.5639e-16	1	4.81537e-42	1.3934e-24	1	7.2479e-110	5.21082e-26	2.44194e-72
Geodermatophilus_amargosae	5.12386e-176	4.78415e-64	1	0	1	1	1	1	1	1	7.9731e-14	1	1.11826e-99	1.62403e-105	1.3404e-43	1.21988e-169	7.73312e-29	1.34907e-142
Actinopolyspora_righensis	1	2.73741e-94	1	0	1	1	1.92594e-29	1	1	1	3.27607e-15	1	6.71368e-103	9.61393e-109	1	9.91011e-166	9.57058e-54	2.01799e-160
Amycolatopsis_australiensis	0	1.28713e-102	1	0	1	1	1.44489e-19	1	1	1	2.93067e-17	1	2.97058e-100	9.89662e-112	5.40134e-56	0	1.6682e-35	7.2963e-163
Ferrithrix_thermotolerans_DSM_19514	1	1.41511e-53	1	0	1	1	1	1	1	1.38075e-13	1.02738e-12	1	6.86915e-54	1.86975e-53	1.68751e-29	2.11864e-125	7.44979e-14	1.20934e-56
Loktanella_atrilutea	5.3237e-174	3.3214e-129	0	0	0	0	3.93622e-102	0	5.35919e-132	0	2.14197e-89	0	4.19866e-73	2.27842e-92	1.3877e-57	0	1.15732e-36	5.23377e-122
Marinomonas_polaris_DSM_16579	1	2.24968e-60	1	0	1	1	4.99246e-16	1	1	1	1.01473e-14	1	2.24891e-86	5.74889e-80	8.99949e-51	0	9.45491e-23	6.31573e-77
Desulfacinum_infernum_DSM_9756	1	5.90956e-82	1	1	1	1	2.78357e-25	4.6049e-20	1	4.57849e-53	3.53978e-17	1	1.99125e-51	6.07306e-56	6.99326e-54	3.82706e-126	2.40705e-24	4.79493e-83
Streptoalloteichus_hindustanus	1	1.18862e-63	1	0	1	1	3.03943e-19	1	1	1	1.93776e-18	1	2.04642e-105	4.14421e-113	1	2.69507e-171	1.17216e-56	1.29743e-169
Jatrophihabitans_endophyticus	0	2.83947e-62	1	0	1	1	1	1	1	1	2.15537e-13	1	2.21888e-87	1.08246e-103	1	1.79612e-170	4.63911e-29	2.09429e-120
Geodermatophilus_nigrescens	1.43545e-175	1.76104e-65	1	0	1	1	1	1	1	1	1.42098e-15	1	1.34375e-97	7.87839e-108	3.70303e-45	5.78254e-174	1	4.58469e-137
Halobaculum_gomorrense	1	5.48533e-56	1	0	1	1	1	1	9.75634e-25	6.84277e-09	1.26844e-14	1	6.94138e-33	2.46249e-29	1	3.12078e-106	1	5.35296e-73
Loktanella_sediminum	2.84221e-172	2.15147e-113	0	0	0	0	3.70275e-105	0	7.99634e-153	0	3.8353e-93	0	8.59074e-82	1.03165e-94	3.2358e-57	0	3.51975e-39	6.76082e-120
Marivita_hallyeonensis	0	1.05745e-141	0	1	1.25966e-175	0	0	0	3.18964e-151	0	1.2662e-109	0	1	1	1	0	1	1.19662e-52
Clostridium_collagenovorans_DSM_3089	1.13363e-122	5.32367e-115	1	0	1	1	8.44382e-18	1	1	1.15386e-14	1.35656e-17	1	2.75414e-54	3.33501e-37	1.72577e-45	2.60728e-134	6.9625e-32	1.75167e-76
Desulfofustis_glycolicus_DSM_9705	1	3.05599e-73	1	1	1	1	2.8121e-50	4.39695e-16	7.0919e-13	9.58831e-54	1.17897e-18	1	7.60813e-51	1.88103e-52	7.28906e-49	6.06422e-131	2.97658e-25	1.35511e-80
Sporanaerobacter_acetigenes_DSM_13106	2.74958e-120	1.36108e-118	5.56841e-179	1	1	1	2.62546e-69	1	1	3.02445e-15	1.75449e-11	1	6.74419e-47	4.34383e-42	1.05144e-41	4.46368e-90	1.55994e-24	4.10527e-38
Pseudomonas_zeshuii	1	3.07898e-55	1	0	1	1	1	1	1	1.29102e-12	3.07872e-14	1	2.46039e-139	3.91429e-115	6.40687e-85	0	8.78378e-86	1.44708e-139
Nocardiopsis_flavescens	3.99743e-164	5.33097e-65	1	0	1	1	1	1	1	1.97085e-12	4.26326e-14	1	4.77533e-91	3.02778e-109	1.2896e-48	0	2.72191e-28	4.46736e-136
Desulfotomaculum_thermosubterraneum_DSM_16057	1.36749e-132	2.74453e-121	1	0	1	1	1.56066e-31	4.89458e-23	1.23923e-11	5.48257e-58	1.6117e-15	1	8.70877e-59	5.20296e-55	1.08148e-46	3.40028e-139	2.40744e-24	4.80724e-83
Lutispora_thermophila_DSM_19022	2.0336e-117	2.04356e-120	6.38479e-120	1	1	1	1.79238e-25	1	1	7.70068e-14	2.53541e-18	1	6.53358e-61	3.77512e-40	3.58321e-46	3.0127e-132	1.14732e-30	1.02453e-37
Malonomonas_rubra_DSM_5091	1	1.28487e-114	1	1	1	1	1.39756e-14	7.30994e-14	3.24705e-12	3.76819e-53	8.29008e-14	1	3.77382e-56	9.97191e-71	4.08297e-51	2.43874e-148	2.57031e-26	5.43458e-79
Hathewaya_proteolytica_DSM_3090	1.53715e-116	8.97494e-60	6.68011e-162	0	1	1	1.95431e-21	1	1	1.5753e-13	1	1	3.49077e-53	2.03768e-41	2.80381e-46	3.02528e-139	4.02405e-24	6.03079e-75
Pseudonocardia_thermophila	0	8.87211e-30	1	0	1	1	6.10115e-13	1	1	1	8.77586e-16	1	2.96455e-95	7.14638e-105	6.18858e-49	4.15724e-172	1.29309e-55	5.48244e-167
Streptomyces_paucisporeus	1	7.91382e-70	1	0	1	1	4.87125e-19	1	1.54856e-17	1.00783e-13	1.42994e-14	1	2.08528e-88	1.01361e-94	7.25381e-38	1.4399e-164	1	4.07656e-156
Halomonas_cupida	1	1.0924e-55	1	0	2.1088e-164	2.76471e-77	1	1	1	1	2.1922e-14	1	1.4225e-51	4.80155e-95	1.36464e-25	0	7.28186e-28	9.18054e-68
Caldanaerovirga_acetigignens	1.49426e-29	1.83639e-13	1	1	1	1	1.04971e-18	1	4.86059e-12	1	1	1	5.37715e-55	1.024e-50	4.76629e-44	2.02194e-138	7.64316e-24	1.07612e-74
Cryptosporangium_aurantiacum	0	1.16152e-70	1	0	1	1	1.03056e-22	1	1	2.88713e-12	2.3013e-14	1	2.80702e-82	6.53639e-102	1	2.80412e-163	5.40964e-39	1.13239e-137
Duganella_sacchari	1	1.33472e-66	1.97922e-110	0	1	1	1	1	1	1	5.49458e-17	1	3.77308e-98	7.9245e-106	1.95605e-54	0	1.87719e-30	4.91536e-54
Porphyrobacter_sanguineus	1.45164e-146	1.07085e-89	0	1	1.08701e-175	0	0	0	2.87942e-123	1.6097e-171	8.26708e-65	0	4.8093e-23	1	1	1	1	1.00081e-63
Micromonospora_cremea	0	2.61383e-64	1	0	1	1	1	1	1	1	5.28708e-18	1	2.22009e-83	1.19622e-101	1	0	1.61018e-39	9.17461e-134
Negativibacillus_massiliensis	3.34986e-123	2.29085e-54	1.09898e-119	0	1	1	1.44399e-42	1	1	2.74647e-16	1	1	1.23351e-59	2.03658e-41	8.8505e-27	6.52064e-133	1	1.2434e-69
Negativicoccus_massiliensis	6.29681e-121	1.51999e-54	1	0	1	1	1	1	1	1	1	1	8.04075e-55	2.08492e-55	1.53015e-36	1.0149e-127	9.66032e-29	1.46815e-79
Micromonospora_avicenniae	0	1.65584e-63	1	0	1	1	1	1	6.00352e-13	2.02587e-13	8.03517e-16	1	2.1721e-80	3.16809e-102	1	0	6.20894e-39	1.58773e-136
Ectothiorhodosinus_mongolicus	3.014e-153	1.2556e-102	0	1	1	1	0	0	2.49464e-128	1.18776e-156	5.39619e-68	0	2.96331e-88	1	1.179e-63	0	2.35787e-57	2.57933e-82
Microbispora_rosea	0	4.11588e-70	1	0	1	1	1.56824e-19	1	1.15596e-15	4.4441e-13	4.32396e-19	1	1.20288e-95	5.34493e-106	1.18001e-42	4.58286e-170	1.3871e-22	1.4679e-151
Natronorubrum_thiooxidans	1	2.03935e-67	1	0	1	1	1	1	2.34627e-21	1	4.44635e-13	1	2.36656e-45	2.194e-26	1	6.62492e-109	2.71395e-27	5.07579e-72
Williamsia_sterculiae	0	2.33222e-62	1	0	1	1	1	1	1	2.18679e-12	7.80007e-11	1	3.73691e-99	1.12928e-104	1	1.18833e-151	1.34871e-37	2.77384e-160
Loktanella_rosea	0	3.83008e-146	0	0	0	0	1.66291e-102	0	3.62802e-150	0	2.44032e-93	0	3.13353e-74	1.31585e-91	2.83575e-57	0	1.69854e-34	5.25015e-121
Roseovarius_nanhaiticus	1.17452e-173	2.52624e-131	0	7.44252e-137	0	0	0	0	6.39052e-145	0	1.49512e-100	0	1.15862e-48	4.76948e-82	7.09128e-54	0	7.53467e-41	1.22252e-121
