org_id	bchD	bchE	bchH	bchI	bchI_f	chlB_bchB	chlD	chlG_bchG	chlH	chlI	chlI_f	chlL_bchL	chlM_bchM	chlN_bchN	cobD_cobC	cobN	cobO	cobP_cobU	cobQ	cobS	cobS_f	cobT	cobV_cobS	cysG_cobA
739667175	1.24e-51	3.1e-92	0	2.89e-119	2.89e-119	0	1.55e-59	4.74e-90	6.16e-148	2.8e-84	2.8e-84	4.98e-123	1.5e-57	4.55e-161	1	8.49e-53	1	1	1	1	1	1	1	4.46e-52
739748594	5.71e-42	1.59e-91	0	7.77e-113	1	0	3.53e-54	9.3e-96	8.36e-135	2.87e-79	1	1.16e-124	1.05e-58	2.17e-169	1	1.11e-50	1	1	1	1	1	1	1	5.66e-37
741176061	1.16e-46	5.62e-90	0	1.41e-119	1	0	1.87e-54	3.9e-97	4.96e-147	1.16e-83	1	1.49e-121	2.57e-45	1.61e-158	1	1.25e-54	1	1	1	1	1	1	1	8.11e-51
741611407	2.24e-09	1	1	1.13e-73	1	1	7.23e-50	1	1	6.12e-64	1	1	1	1	1	1	1.96e-65	1	1	1	1	1	1	1.38e-14
742237234	2.54e-05	1	8.79e-52	8.94e-72	1	1	1.72e-55	1	1.03e-145	2.85e-66	1	1	1	1	1	0	1	1	1	1	1	1	1	1
742264317	8.9e-15	1	2.02e-94	4.35e-76	1	1	1.3e-45	1	1.75e-129	1.58e-69	1	1	6.2e-06	1	1.73e-71	0	2.87e-81	4.23e-30	7.42e-120	1	1	1	2.05e-25	3.24e-93
742350128	4.98e-40	1.55e-87	0	8.93e-113	1	0	7.48e-62	8.95e-94	1.22e-144	1.22e-87	1	1.14e-109	1.27e-49	1.02e-141	1	1.3e-111	1	1	1	1	1	1	1	1
744025530	2.71e-05	1	5.7e-54	1.16e-66	1	1	2.95e-51	7.6e-12	4.96e-147	3.68e-51	1	1	1.23e-06	1	8.99e-20	0	3.68e-15	1	5.75e-80	1	1	1	1	1.23e-58
744496192	3.25e-09	1	1.17e-61	2.96e-80	1	1	2.3e-48	1	1.48e-121	7.51e-75	1	1	1	1	7.79e-72	0	2.12e-77	2.27e-30	1.32e-130	1	1	1	2.05e-11	1.03e-73
744862883	2.52e-11	1	3.81e-58	1.68e-70	0.000228	1	1.49e-45	1	7.38e-129	5.36e-76	1	1	1.05e-06	1	3.57e-61	0	1.79e-77	2.57e-40	0	1	1	1	9.99e-10	2.52e-49
745849644	7.05e-07	1	1	2.44e-74	1	1	2.27e-42	1	1	5.94e-61	1	1	1	1	1	1	9.42e-95	1	1	1	1	1	1	1
745957177	2.86e-09	1	2.08e-58	9.1e-84	1	1	2.7e-58	1	6.08e-139	9.8e-85	1	1	1	1	5.29e-64	0	1.35e-73	1	4.46e-130	1	1	1	1	1
746415194	1	1	2.82e-55	3.23e-55	1	1	3.32e-37	1	3.64e-83	1.84e-49	1	1	1	1	1.67e-35	0	1.01e-40	1.04e-30	3.58e-89	1	1	1	1.2e-05	3.43e-65
746809203	7.04e-10	1	1	1.02e-80	6.51e-05	1	2.52e-52	1	1	1.81e-65	1	1	1	1	1	1	1.75e-91	1	1.8e-116	1	1	1	1	1.42e-115
747005956	2.56e-08	1	1	4.07e-82	1	1	5.5e-50	1	1	1.96e-80	1	1	1	1	1	1	1	1	1	1	1	1	1	3.26e-18
747124991	2.47e-06	5.31e-22	1.32e-60	6.96e-81	1	1	1.71e-48	0.001	5.44e-124	2.16e-61	1	1	2.59e-07	1	3.1e-55	0	1.02e-67	1.55e-20	1.92e-130	1	1	1	1.14e-23	6.46e-70
747644269	1.29e-06	1	3.05e-52	9.06e-64	1	1	8.55e-47	1	1.96e-144	1.1e-54	1	1	1	1	1	0	1	1	1	1	1	1	1	1
749035059	1	1	1	6.98e-69	1	1	2.04e-40	1	1	8.99e-57	1	1	1	1	1	1	1.86e-81	1	1.27e-104	1	1	1	1	6.67e-95
749104803	0.000101	1	1	1.24e-72	8.63e-05	1	1.67e-44	1	1	2.18e-61	1	1	1	1	1	1	1.35e-84	1	4.08e-114	1	1	1	1	1.23e-100
749216310	1	1	4.06e-57	1.15e-56	1	1	6.9e-36	1	1.63e-57	3.38e-41	1	1	1	1	2.36e-11	0	1	1	1	1	1	1	1	1
749414729	1	1	1	7.78e-67	0.000188	1	2.97e-40	1	1	7.48e-58	1	1	1	1	6.11e-35	1	1	6.14e-09	5.62e-97	1	1	1	1	1.66e-59
750702605	1.49e-10	3.25e-09	1	1.22e-76	1	1	3.42e-49	1	1	8.31e-75	1	1	1	1	6.27e-05	1	7.41e-76	1	1	1	1	1	1	8.83e-103
750955997	1.53e-47	8.58e-93	0	3.59e-127	1	0	2.44e-53	2.51e-90	2.16e-145	1.7e-84	1	4.66e-121	6.78e-55	2.49e-141	1.33e-60	0	7.28e-86	8.98e-45	1.45e-171	1	1	1	1	1
750986630	3.7e-26	1	1	2.42e-56	1	1	0	3.06e-152	1	1.68e-52	1	1	0.000622	1	1	1	1.68e-62	1	1	1	1	1	1	1.49e-19
754349763	3.5e-12	1	7.54e-57	2.67e-81	9.11e-05	1	1.04e-57	1	1.6e-65	4.29e-75	1	1	1.96e-07	1	5.37e-71	3.98e-110	5.65e-52	2.78e-40	9.64e-169	1	1	1	1.88e-07	1.13e-42
755946064	1.14e-11	1	1.06e-57	1.07e-74	1	1	4.02e-46	1	7.72e-133	4.87e-76	1	1	1	1	5.79e-61	0	1.23e-71	1	3.5e-131	1	1	1	1	1.01e-79
760016508	4.34e-08	1	1	1.92e-83	1	1	5.9e-52	1	1	3.15e-82	1	1	1	1	1	1	5.34e-73	1	1	1	1	1	1	1
762060817	1.29e-08	1	2.81e-105	1.64e-71	1	1	6.12e-38	1	5.47e-124	1.15e-68	1	1	1	1	2.72e-50	0	2.31e-74	2.95e-52	2.22e-165	1	1	1	1.36e-14	5.36e-77
762661082	1	1	9.35e-51	1.05e-63	1	1	2.63e-33	1	1.18e-56	8.1e-57	1	1	1	1	1	0	5.73e-59	1	1	1	1	1	1	1.23e-21
763448766	1.16e-20	1	3.1e-78	9.63e-102	9.63e-102	1	3.12e-67	1	1.98e-172	2.07e-90	1	1	1.88e-47	1	1	4.52e-95	1	1	1	1	1	1	1	1
764216281	3.25e-11	1	1	4.1e-83	1	1	8.79e-54	1	1	1.91e-81	1	1	1	1	1.53e-57	1	2.37e-73	1	2.02e-126	1	1	1	1	1
764347544	1.52e-09	1	9.97e-62	2.91e-77	1	1	1.76e-45	1	2.72e-127	1.01e-75	1	1	1	1	1.64e-65	0	3.74e-80	2.77e-33	3.08e-131	1	1	1	3.65e-06	1.88e-76
766234578	0.000134	1	8.63e-62	1.68e-78	1	1	1.29e-45	1	3.92e-121	4.11e-64	1	1	1	1	1	0	1.09e-69	1	1	1	1	1	1	5.89e-17
768826461	2.42e-14	3.88e-12	2.35e-76	8.35e-93	1	1.29e-10	9.13e-117	4.66e-09	5.52e-160	9.15e-85	1	9.45e-35	3.76e-05	1	6.28e-35	2.27e-136	1	1	7.9e-96	1	1	1	1.56e-15	1.7e-62
769567742	1	1	1	5.49e-64	1	1	2.69e-48	1	1	1.46e-58	1	1	1	1	1	1	1	1	1	1	1	1	1	3.04e-55
769840280	1	1	5.11e-45	1.04e-62	9.29e-06	1	3.33e-39	1	3.07e-116	1.51e-57	1	1	6.19e-07	1	2.27e-112	0	9.7e-90	3.06e-53	0	1	1	1	1.08e-26	2.88e-109
770546717	6.19e-07	1	1.19e-59	1.48e-77	0.000148	1	1.47e-43	1	1.08e-119	3.87e-59	1	1	0.001	1	1	0	1.17e-84	1	5.89e-113	1	1	1	1	1.17e-109
770637955	1	1	1	2.62e-14	1	1	7.35e-20	1	1	1.79e-08	1	1	1	1	3.28e-29	1	1	9.24e-29	3.02e-66	1	1	1	0.000336	1
770729403	4.18e-30	0	6.87e-139	2.85e-105	2.85e-105	0	6.16e-102	2.77e-176	0	4.32e-110	4.32e-110	3.37e-151	5.2e-117	0	5.58e-40	7.27e-115	1.19e-25	3.14e-38	2.72e-98	1	1	1	2.04e-05	4.39e-50
770976797	4.25e-15	1	1.94e-64	8.33e-76	8.33e-76	1	3.68e-50	1	9.38e-145	8.53e-75	8.53e-75	1	1	1	1	4.05e-109	1	1	1	1	1	1	1	1
771968292	1	1.51e-16	3.44e-48	6.44e-62	1	1	8.27e-46	1	3.64e-115	1.88e-58	1	1	0.000291	1	4.1e-64	0	2.92e-53	8.03e-40	0	1	1	1	3.61e-08	1.02e-55
773289141	1	1	1.18e-51	5.35e-66	1	1	3.25e-39	1	4.73e-58	1.39e-57	1	1	1	1	1	0	1.47e-59	1	1	1	1	1	1	6.46e-21
774335511	4.95e-15	1	2.02e-115	8.88e-78	1	1	1.21e-45	1	1.8e-136	1.22e-68	1	0.000668	1	1	1	3.97e-55	1	1	1	1	1	1	1	1
774975954	2.13e-42	0	0	5.13e-124	1	0	3.85e-59	2.14e-109	9.62e-148	1.59e-88	1	2.29e-114	7.28e-59	4.19e-162	1.12e-55	1.47e-146	1.01e-55	3.03e-38	5.5e-151	1.26e-176	1.26e-176	0	5.11e-11	4.55e-46
775933528	4.85e-12	1	2.22e-62	5.57e-91	1	1	1.34e-62	1	5.01e-124	5.42e-88	1	1	1.21e-07	1	2.26e-68	0	1.21e-71	6.1e-29	4.66e-124	1	1	1	9.57e-09	1.44e-94
776671141	9.23e-27	7.76e-101	7.95e-173	2.11e-96	2.11e-96	0	8.61e-150	1.09e-160	0	4.1e-178	4.1e-178	6.86e-156	2.68e-109	0	8.1e-26	0	5.88e-60	1.93e-24	8.95e-101	1	1	1	2.03e-07	1.06e-62
777183851	1	1	2.46e-49	1.21e-59	1	1	1.36e-40	1	3.13e-121	2.33e-56	1	1	1	1	1	0	1	1	1	8.63e-36	8.63e-36	1	1	1.26e-22
778303392	2.64e-09	1	1	2.47e-80	2.47e-06	1	1.42e-52	1	1	8.84e-68	1	1	1	1	1	1	3.01e-84	1	5.95e-117	1	1	1	1	3.56e-125
778376334	4.31e-28	1	1	2.94e-49	1	1	0	1	1	4.49e-50	1	1	1	1	1	1	1	5.39e-23	1	1	1	1	1	1
778740106	2.84e-08	1	1.47e-52	2.29e-69	1	1	4.42e-56	1	1.17e-141	1.9e-67	1	1	1	1	1	1.64e-178	1	1	1	1	1	1	1	1
779264416	1.12e-11	1	2.01e-58	1.71e-81	1	1	5.58e-57	1	1.2e-141	8.36e-74	1	1	1	1	4.95e-35	0	1	6.39e-27	8.29e-92	1	1	1	6.66e-09	1
780071808	1	1	1.81e-91	2.31e-71	1	1	3.19e-41	1	1.05e-110	4.33e-54	1	1	0.000384	1	2.6e-74	0	3.46e-82	1.62e-40	4.27e-100	1	1	1	4.05e-24	6.6e-104
780173941	1	1	4.54e-45	2.73e-62	6.83e-07	1	5.75e-40	1	9.57e-55	1.5e-60	1	1	9.15e-06	1	1.31e-111	0	1.8e-87	1.37e-50	0	1	1	1	1.32e-32	1.19e-111
781168299	9.44e-34	0	2.21e-131	6.99e-103	6.99e-103	0	3.88e-102	0	0	6.36e-105	6.36e-105	5.65e-163	2.36e-123	0	7.64e-30	0	4e-28	1.21e-34	1.51e-90	1	1	1	8.5e-06	1.36e-48
781341582	3.7e-10	1	1.01e-51	2.02e-68	1	1	1.37e-40	1	1.59e-123	9e-64	1	1	1.6e-05	1	1.04e-36	0	1.4e-36	8.44e-30	2.26e-90	1	1	1	1	3.23e-56
781467096	6.02e-10	1	4.05e-67	5.67e-85	8.31e-85	1	9.76e-62	1	1.46e-132	4.49e-77	1	7.68e-31	1	1	0.000674	1.48e-133	1	1	9.57e-89	1	1	1	1.81e-05	1.3e-10
781961701	4.77e-31	0	0	3.62e-119	1	0	2.69e-58	1.01e-93	3.44e-140	1.46e-80	1	3.28e-118	7.88e-63	1.01e-159	2.58e-53	1.07e-53	1	1	1	1	1	1	1	3.08e-51
782287170	1	1	1	3.11e-15	1	1	6.7e-15	1	1	6.89e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1
782539309	5.43e-50	1	0	4.19e-120	1	0	8.68e-58	1	8.1e-149	1.27e-85	1	1.33e-116	1.5e-61	7.72e-154	1	1.15e-56	1	1	1	1	1	1	1	1
782592302	7.53e-07	1	1.4e-88	2.05e-67	1	1	1.56e-35	1	1.68e-65	2.87e-56	1	1	2.34e-05	1	1.09e-41	0	2.71e-81	3.71e-27	2.45e-97	1	1	1	6.04e-08	3.74e-60
783142516	1.49e-11	1.48e-12	2.89e-62	4.83e-81	1	2.8e-09	6.75e-67	2.32e-09	1.41e-74	1.49e-75	1	3.54e-31	1	1	1.52e-38	4.16e-135	8.97e-23	1	1.18e-99	1	1	1	6.46e-06	1.61e-55
784210858	4.88e-06	1	8.69e-104	6.62e-77	2.09e-07	1	1.24e-42	1	3.08e-126	2.78e-60	1	1	0.000373	1	9.28e-101	0	8.46e-93	4.06e-29	2.21e-103	0.001	0.001	1	3.22e-55	1.42e-157
784678522	5.79e-27	0.000245	7.82e-53	4.25e-55	1	1.18e-06	0	7.63e-157	6.42e-123	5.9e-48	1	1.54e-06	1	1	1	0	3.82e-62	1	1	1	1	1	1	4.03e-10
785067546	0.000781	1.98e-07	6.74e-68	3.83e-82	1	1	2.18e-71	9.37e-12	2.7e-150	2.33e-90	1	0.000101	2.04e-06	1	1.45e-42	2.25e-138	4.87e-28	1	3.33e-102	1	1	1	4.69e-11	1
785246414	6.21e-12	1	8.82e-62	2.97e-81	1	1	3.02e-52	1	1.32e-123	1.8e-65	1	1	1	1	1	0	3.86e-85	1	1	1	1	1	1	1.12e-16
785546037	1.87e-108	1	1	2.03e-147	1	1	2.58e-50	1	1	7.56e-76	1	1	1	1	1	1	1	1	1	1	1	1	1	4.81e-46
786413883	2.54e-09	1	1.76e-61	8.94e-69	1	1	2.36e-43	1	9.61e-128	1.82e-67	1	1	1	1	1	0	7.45e-77	1	1	1	1	1	1	5.97e-20
786828807	5.25e-47	7.69e-98	0	9.25e-127	9.25e-127	0	7.52e-58	4.75e-109	3.02e-137	2.19e-84	2.19e-84	1.73e-117	2.31e-59	1.95e-156	3.68e-49	1.12e-117	6.71e-67	3.91e-37	2.58e-157	2.99e-178	2.99e-178	1.83e-169	1.44e-10	4.45e-47
786883075	2.71e-11	1	1	1.06e-79	1	1	5.49e-49	1	1	6.56e-65	1	1	1	1	1	1	3.19e-89	1	4.55e-118	1	1	1	1	7.33e-123
787754262	2.21e-08	1	1	3.76e-77	1	1	5.6e-39	1	1	5.91e-58	1	1	1	1	1	1	2.18e-85	1	7.56e-112	1	1	1	1	6.46e-139
789245059	8.34e-06	1	1.69e-52	5.51e-61	1	1	4.01e-41	1	2.51e-124	2.57e-50	1	1	1	1	1	0	1	1	1	1	1	1	1	1
790274528	1	1	8.52e-55	5.2e-68	1	1	7.11e-41	1	1.78e-63	2.88e-49	1	1	1	1	1	0	1	1	1	1	1	1	1	2.16e-19
792436636	3.61e-07	1	3.27e-59	3.12e-76	1	1	1.66e-50	1	1.6e-123	6.16e-64	1	1	1	1	3.45e-60	0	7.2e-80	1.35e-33	1	1	1	1	9.73e-15	8.93e-20
792835500	5.35e-07	1	7.07e-60	1.22e-74	1	1	2.59e-43	1	2.63e-130	1.31e-62	1	1	1.25e-05	1	1.45e-59	0	4.33e-81	5.54e-29	1.46e-99	1	1	1	8.12e-10	8.89e-60
792971263	6.47e-09	1	1.38e-59	7.57e-81	1	1	1.24e-57	1	5.99e-141	9.3e-86	1	1	1	1	8.81e-60	0	3.9e-73	1	1.09e-131	1	1	1	1	4.24e-20
793046445	7.59e-12	1	2.28e-59	6.14e-72	1	1	3.09e-48	1	8.21e-123	3.47e-75	1	1	1	1	5.14e-60	0	1.1e-78	1	0	1	1	1	1	2.63e-14
793844726	4.74e-09	1	8.91e-103	4.4e-75	3.33e-05	1	1.2e-49	1	1.02e-120	7.61e-65	1	1	1.45e-05	1	1.05e-75	0	3.17e-89	2.24e-31	3.23e-120	1.41e-134	1.41e-134	1.01e-53	3.57e-28	9.86e-124
794365849	1.11e-11	1	4.65e-58	1.6e-79	1	1	2.59e-52	1	2.34e-74	2.99e-71	1	1	3.31e-06	1	5.12e-76	1.01e-108	7.92e-53	2.4e-37	3.87e-171	1	1	1	0.000115	2.84e-42
795127455	3.17e-10	1	1.89e-60	8.94e-68	1	1	4.7e-47	0.000303	4.45e-132	4.71e-82	1	1	6.55e-08	1	4.87e-54	0	4.11e-76	9.64e-58	5.55e-180	1	1	1	6.97e-10	3.47e-91
795872292	3.95e-32	0	8.73e-131	1.34e-105	1.34e-105	0	1.09e-81	0	0	4.5e-91	4.5e-91	6.98e-135	1.87e-152	0	4.85e-34	0	3.38e-39	6.33e-24	4.66e-102	1	1	1	1	2.33e-57
797149650	1.51e-09	1	1	2.16e-83	1	1	3.1e-51	1	1	2.53e-74	1	1	1	1	3.83e-52	1	1.56e-71	1	1.97e-120	1	1	1	1	1
798353161	4.87e-05	5.42e-12	1	2.52e-80	1	1	1.31e-54	1	1	1.9e-69	1	1	1	1	1	1	1	1	1	1	1	1	1	1
798434307	6.77e-13	1	5.02e-55	4.09e-89	1	1	1.03e-97	1	1.23e-68	9.9e-80	1	1	2.82e-08	1	1	1.53e-114	1	1	1	1	1	1	1	4.32e-21
800333471	1.04e-34	5.09e-18	1.63e-96	1.74e-101	1.74e-101	1	1.29e-105	1	0	1.07e-104	1.07e-104	1	1	1	1	2.16e-96	1	1	1	1	1	1	1	1
801405609	3.6e-25	3.01e-96	2.77e-169	5.56e-96	5.56e-96	0	0	9.17e-170	0	4.18e-172	4.18e-172	1.14e-150	3.27e-101	0	8.71e-25	0	4.61e-67	6.5e-19	1.69e-96	1	1	1	7.59e-07	1.98e-56
801483245	9.91e-10	1	1.13e-59	1.48e-82	1	1	5.21e-57	1	1.03e-141	7.85e-84	1	1	1	1	3.13e-60	0	7.68e-74	1	4.74e-130	1	1	1	1	9.4e-17
803012083	1.47e-09	1	2.37e-64	2.06e-74	1	1	2.39e-41	1	1.22e-129	6.19e-70	1	1	1	1	1	0	1.17e-74	1	1	1	1	1	1	5.88e-19
803483951	9.41e-10	5.58e-07	1.49e-55	8.05e-93	8.01e-06	1	4.97e-56	1	1.38e-137	2.26e-79	1	1	3.32e-07	1	1.26e-62	0	7.59e-74	2.32e-29	1.3e-120	1	1	1	1.05e-12	1.08e-96
805358178	1	1	1	1.09e-16	1	1	5.66e-17	1	1	0.00081	1	1	1	1	1	1	1	1	1	1	1	1	1	1
806656816	1.68e-29	2.24e-96	1.68e-176	1.55e-93	1.55e-93	0	1.8e-149	2.95e-166	0	1.73e-160	1.73e-160	9.7e-153	2.91e-101	0	6.63e-25	0	1.27e-57	4.22e-24	3.42e-97	1	1	1	1	4.25e-61
808105287	6.3e-10	1	1.18e-57	1.3e-53	2.65e-11	1	1.7e-37	1	1.8e-130	3.6e-54	1.45e-12	1	1	1	1	6.21e-174	1	1	1	1	1	1	1	1
808637412	3.48e-10	9.64e-21	1.8e-62	2.21e-85	1	1	3.45e-57	0.000122	1.46e-123	2.2e-85	1	1	8.74e-07	1	1.19e-60	0	7.14e-72	1.45e-26	5.69e-122	1	1	1	6.62e-05	2.11e-88
809066181	3.86e-10	1	1.27e-62	8.99e-77	1	1	2.02e-45	1	2.22e-130	7.86e-76	1	1	4.29e-05	1	3.58e-65	0	6.47e-82	1.69e-35	2.43e-132	1	1	1	2.17e-07	1.54e-75
809204060	7.32e-89	7.37e-87	0	9.97e-147	1	0	1.51e-56	1	4.24e-147	1.14e-84	1	4.21e-143	4.01e-75	0	1	4.37e-51	1	1	1	1	1	1	1	1
809270546	3.53e-10	1	1	1.99e-83	1	1	8.94e-55	1	1	3.89e-75	1	1	1	1	3.62e-59	1	8.85e-71	6.94e-30	1.24e-126	1	1	1	1	1
809760644	1.11e-05	1	9.57e-52	1.68e-67	1	1	4.28e-51	4.45e-12	3.22e-144	5.56e-67	1	1	0.000102	1	8.44e-23	0	7.02e-17	1	3.62e-83	0.000468	0.000468	1	1.58e-09	2.4e-21
809811840	1	1	1.79e-53	4.31e-50	1	1	2.05e-32	1	3.1e-54	5.32e-41	1	1	2.37e-06	1	2.55e-24	0	1.43e-45	2.35e-13	2.06e-77	1	1	1	4.57e-06	4.34e-49
810505342	1.49e-07	1	1.42e-52	2.47e-68	1	1	8.27e-54	1	1.53e-141	1.43e-64	1	1	0.00027	1	1	2.58e-178	1	1	1	1	1	1	1	1.78e-23
811354221	2.59e-06	1	1	8.22e-76	1	1	2.35e-38	1	1	1.52e-56	1	1	1	1	1	1	6.25e-94	1	9.83e-109	1	1	1	1	2.95e-170
812246296	1	1	4.78e-49	1.48e-63	1	1	4.47e-40	1	1.14e-118	2.25e-54	1	1	1	1	1	0	1	1	1	1	1	1	1	7.45e-27
815099091	2.2e-14	5.02e-08	1.78e-70	4.22e-90	1.19e-84	3.17e-12	5.74e-67	1	1.82e-154	3.79e-84	3.79e-84	1.26e-33	1	1	1	0	1.41e-11	1	1	1	1	1	1	7.37e-61
815617699	1.86e-49	4.73e-93	0	7.16e-117	1	0	7.32e-59	3.83e-100	3.8e-148	1.56e-79	1	1.62e-120	1.36e-56	8.85e-154	1.47e-29	6.63e-104	1	1.9e-47	1	1	1	1	9.98e-05	8.04e-61
815867879	5.42e-39	6.27e-88	0	6.82e-107	6.82e-107	0	9.56e-54	9.46e-77	3.94e-136	2.26e-94	2.26e-94	2.29e-114	1.01e-61	5.26e-157	1	1.2e-56	1	1	1	1	1	1	1	1
816374092	1	1	1.38e-45	5.22e-62	2.95e-07	1	5.17e-42	1	1.86e-58	2.77e-56	1	1	2.89e-05	1	4.64e-109	0	1.18e-88	1.54e-51	0	1	1	1	4.22e-35	2.97e-62
816620139	1	1	3.78e-47	9.68e-64	1.69e-06	1	1.56e-39	1	4.27e-56	4.56e-53	1	1	3.64e-06	1	2.18e-112	0	1.07e-91	7.79e-50	0	1	1	1	1.03e-35	1.75e-102
816963956	1.36e-09	1	1	2.52e-77	0.000584	1	1e-47	1	1	1.06e-63	1	1	0.000578	1	1	1	1.32e-88	1	5.12e-112	1	1	1	1	7.96e-122
819324183	2.7e-87	0	0	1.97e-158	1	0	4.38e-56	8.84e-130	8.41e-145	1.16e-85	1	4.44e-140	6.54e-79	0	1.58e-50	1.92e-115	2.44e-71	9.43e-47	4.95e-158	1.3e-157	1.3e-157	2.6e-152	8.8e-06	7.3e-37
819465743	1.02e-05	1	2.09e-53	1.74e-80	1	1	2.02e-46	1	2.29e-135	6.64e-69	1	0.000864	5.9e-05	1	5.81e-56	0	4.38e-51	1.98e-10	1.11e-114	1	1	1	0.000137	7.58e-37
819632655	9.2e-34	0	2.6e-92	1.33e-108	1.33e-108	0	3.78e-101	3.88e-178	0	2.49e-113	2.49e-113	1.46e-152	2.01e-122	0	2.1e-36	1.98e-101	4.15e-28	6.71e-36	1.11e-92	1	1	1	6.32e-06	2.77e-52
819881300	2.04e-05	1	2.32e-48	7.18e-67	1	1	9.79e-50	1	1.96e-138	1.93e-56	1	1	1	1	1	1.17e-176	1	1	1	1	1	1	1	3.42e-19
820082436	2.66e-67	2.01e-82	0	3.98e-151	1	0	8.98e-56	6.42e-132	7.4e-145	2.2e-83	1	3.32e-134	2.3e-73	0	1.5e-49	0	7.13e-71	1	1	1	1	1	1	5.24e-35
820617413	5.07e-05	1	1	9.38e-73	1	1	3.3e-37	1	1	5.71e-55	1	1	1	1	1	1	4.25e-90	1	2.68e-111	1	1	1	1	1.6e-160
821275652	2.69e-10	1	2.21e-58	5.6e-82	1	1	5.21e-58	1	8.29e-141	8.32e-87	1	1	1.26e-07	1	1.84e-64	0	1.02e-73	6.64e-29	2.2e-127	1	1	1	1.69e-11	1.2e-16
822649815	3.71e-11	9.53e-11	2.59e-61	8.1e-75	8.1e-75	1	4.1e-83	1	1.21e-134	2.1e-69	2.1e-69	1	5.93e-08	1	1.17e-41	1.47e-107	1.04e-29	2e-19	7.14e-91	1	1	1	1.43e-05	1
822826603	3.37e-72	1.31e-82	0	4.1e-148	1	0	2.71e-52	1	2.47e-143	1.7e-80	1	2.44e-141	1.89e-70	0	1	1.06e-50	1	1	1	1	1	1	1	1
822867885	7.56e-10	1	1	1.52e-82	1	1	1.76e-53	1	1	3.77e-82	1	1	1	1	7.78e-57	1	3.45e-71	1	6.4e-128	1	1	1	1	1
823245296	7.4e-10	1.6e-07	1	7.21e-85	1	2.5e-11	2.02e-58	1	1	4.56e-85	1	1.47e-31	1	1	1	1	1	1	1	1	1	1	1	1
824678633	3.42e-38	0	0	3.23e-113	1	0	2.21e-50	1.39e-106	1.78e-130	1.65e-81	1	7.62e-112	2.33e-57	2.78e-149	1	7.41e-53	1	1	1	1.69e-156	1.69e-156	3.85e-140	1	1.92e-42
824969464	1.27e-10	1	2.3e-59	6.54e-83	1	1	1.32e-52	1	4.12e-134	2.06e-80	1	1	1	1	1.45e-58	0	3.77e-73	1	1.87e-121	1	1	1	1	8.56e-17
825710840	9.48e-49	3.85e-94	0	3.41e-109	1	0	2.4e-51	4.17e-104	2.89e-145	1.72e-69	1	6.75e-124	1.28e-53	2.62e-161	1	4.3e-56	1	1	1	1	1	1	1	1
826343146	8.42e-09	1	8.24e-63	1.07e-82	4.81e-05	1	2.58e-53	1	3.64e-69	1.9e-67	1	1	2.17e-05	1	3.08e-83	0	1e-90	9.79e-31	9.31e-100	1	1	1	8.48e-34	2.01e-122
827087547	0.000533	3.23e-10	8.52e-69	4.82e-82	1	1	4.37e-71	3.2e-14	9.43e-157	8.26e-87	1	1	1.05e-06	1	2.5e-48	7.11e-143	4.15e-28	1	7.08e-106	1	1	1	2.68e-14	1
827753352	8.89e-17	1	4.82e-58	7.45e-83	7.45e-83	1	1.59e-58	1	2.08e-120	6.86e-85	6.86e-85	1	1	1	1	0	1	1	1	1	1	1	1	1
829178509	2.28e-11	5.39e-23	1	4.13e-79	1.29e-47	1	4.93e-64	1	1	4.8e-78	1.6e-40	1	1.39e-06	1	1	1	1	1	1	1	1	1	1	1
829551889	8.36e-10	1	1	3.05e-82	1	1	2.64e-59	1	1	1.95e-83	1	1	1	1	4.75e-58	1	2.51e-73	1	1.91e-127	1	1	1	1	1
830765600	1.33e-27	1	1	1.53e-52	1	1	0	1	1	2.62e-52	1	1	1	1	1	1	1	1	1	1	1	1	1	1
830963292	3.68e-08	1	1	4.95e-75	1	1	1.31e-40	1	1	1.34e-63	1	1	1	1	1	1	2.67e-99	1	3.81e-109	1	1	1	1	1.76e-159
831909607	1.72e-06	3.47e-11	9.76e-95	8.63e-78	1	1	9.85e-43	1	1.41e-123	2.82e-76	1	1	1	1	1	0	8.29e-78	1	1e-156	1	1	1	1	5.17e-16
833417994	1.46e-43	0	0	5.84e-114	1	0	9.38e-48	1.68e-85	5.16e-144	7.58e-77	1	2.62e-123	9.03e-50	1.15e-159	1	4.48e-55	1	1	1	6.79e-149	6.79e-149	1.07e-155	1	2.49e-35
835402606	3.36e-10	1	1.3e-61	3.12e-76	1	1	1.73e-56	1	1.53e-139	7.45e-74	1	1	1	1	9.39e-56	0	8.2e-71	1	1	1	1	1	1	8.88e-16
835808455	1.1e-07	1	1	1.78e-80	2.89e-05	1	2.34e-50	1	1	7.06e-72	1	1	1	1	3.55e-70	1	7.14e-87	1	3.63e-118	1	1	1	2.4e-38	1.22e-124
836137163	6.13e-10	1	1	4.15e-80	1	1	1.86e-51	1	1	3.32e-64	1	1	1	1	1	1	1.17e-91	1	1.25e-123	1	1	1	1	4.9e-122
836369688	3.87e-05	1	8.7e-102	3.77e-67	1	1	4.28e-43	1	3.82e-120	9.24e-63	1	1	0.000792	1	1.07e-53	0	1.64e-83	3.44e-27	5.15e-105	1	1	1	7.9e-13	4.71e-63
